order_id,order_date,customer_id,customer_segment,region,country,sales_channel,campaign,product_category,product_name,sku,units,unit_price_usd,discount_pct,gross_revenue_usd,discount_amount_usd,refund_amount_usd,shipping_cost_usd,cogs_usd,net_revenue_usd,gross_margin_usd,fulfillment_days,status,first_order
ord_0015965,2026-03-08,cust_05835,Occasional,APAC,Japan,Paid Search,Shopping Ads,Fitness,Recovery Roller,FIT-006,1,53.94,0,53.94,0.0,0,11.31,22.11,53.94,20.51,1,Delivered,False
ord_0015966,2026-03-19,cust_03638,Occasional,North America,Canada,Direct,,Beauty,Hair Styling Kit,BEA-008,1,145.05,0,145.05,0.0,0,7.28,63.82,145.05,73.95,5,Delivered,False
ord_0015967,2026-03-11,cust_03241,Occasional,Latin America,Brazil,Direct,Email Lifecycle,Beauty,Daily Skin Set,BEA-007,1,94.11,0.2,94.11,18.82,0,10.33,35.76,75.29,29.2,4,Delivered,False
ord_0015968,2026-03-20,cust_02735,New,EMEA,United Kingdom,Paid Search,Shopping Ads,Fitness,Recovery Roller,FIT-006,1,54.89,0.05,54.89,2.74,46.58,10.49,22.51,5.57,-27.43,4,Returned,False
ord_0015969,2026-03-13,cust_07109,VIP,EMEA,United Kingdom,Marketplace,Marketplace Featured,Electronics,Smart Home Hub,ELE-002,2,168.18,0.25,336.36,84.09,0,0,195.09,252.27,57.18,3,Delivered,False
ord_0015970,2026-03-16,cust_02584,Loyal,North America,United States,Marketplace,Marketplace Featured,Fitness,Recovery Roller,FIT-006,3,53.03,0.1,159.1,15.91,0,0,65.23,143.19,77.96,7,Delivered,False
ord_0015971,2026-03-11,cust_04920,VIP,EMEA,France,Paid Search,Brand Search,Electronics,Wireless Headphones,ELE-001,1,137.0,0.05,137.0,6.85,122.9,0,73.98,7.25,-66.73,5,Returned,False
ord_0015972,2026-03-16,cust_00198,New,North America,United States,Direct,,Electronics,Wireless Headphones,ELE-001,1,123.14,0,123.14,0.0,0,12.43,66.5,123.14,44.21,4,Delivered,False
ord_0015973,2026-03-13,cust_04050,Loyal,North America,United States,Marketplace,Marketplace Featured,Fitness,Recovery Roller,FIT-006,4,59.09,0,236.36,0.0,0,0,96.91,236.36,139.45,3,Delivered,False
ord_0015974,2026-03-17,cust_03547,Loyal,APAC,Australia,Social,Retargeting,Apparel,Performance Jacket,APP-009,2,164.49,0.2,328.99,65.8,0,0,154.62,263.19,108.57,3,Delivered,False
ord_0015975,2026-03-18,cust_02564,Occasional,North America,United States,Marketplace,Marketplace Featured,Electronics,Smart Home Hub,ELE-002,1,172.79,0.2,172.79,34.56,0,0,100.22,138.24,38.01,2,Delivered,False
ord_0015976,2026-03-16,cust_06710,Occasional,EMEA,United Kingdom,Direct,,Home,Linen Sheet Set,HOM-003,1,109.8,0,109.8,0.0,109.8,12.89,50.51,0.0,-63.4,7,Refunded,False
ord_0015977,2026-03-17,cust_01920,Occasional,EMEA,United Kingdom,Marketplace,Marketplace Featured,Apparel,Performance Jacket,APP-009,3,161.88,0,485.65,0.0,0,0,228.25,485.65,257.39,4,Delivered,False
ord_0015978,2026-03-14,cust_06730,Loyal,North America,United States,Social,Retargeting,Beauty,Hair Styling Kit,BEA-008,1,145.3,0.05,145.3,7.26,0,9.76,63.93,138.03,64.34,4,Delivered,False
ord_0015979,2026-03-15,cust_06756,New,North America,United States,Marketplace,,Home,Linen Sheet Set,HOM-003,4,128.08,0.1,512.31,51.23,0,0,235.66,461.08,225.42,5,Delivered,False
ord_0015980,2026-03-18,cust_00452,Loyal,EMEA,United Kingdom,Direct,Referral,Beauty,Daily Skin Set,BEA-007,1,88.16,0.15,88.16,13.22,0,11.03,33.5,74.93,30.4,5,Delivered,False
ord_0015981,2026-03-17,cust_05828,Loyal,North America,United States,Direct,,Beauty,Hair Styling Kit,BEA-008,1,132.15,0.05,132.15,6.61,0,8.29,58.15,125.54,59.1,7,Delivered,True
ord_0015982,2026-03-16,cust_03751,New,Latin America,Brazil,Affiliate,Publisher Network,Fitness,Adjustable Kettlebell,FIT-005,1,157.9,0.15,157.9,23.69,0,0,82.11,134.22,52.11,8,Delivered,True
ord_0015983,2026-03-18,cust_04177,Loyal,North America,United States,Paid Search,Brand Search,Fitness,Adjustable Kettlebell,FIT-005,1,148.43,0.2,148.43,29.69,0,10.14,77.19,118.75,31.42,2,Delivered,False
ord_0015984,2026-03-17,cust_03268,Loyal,North America,United States,Paid Search,Nonbrand Search,Apparel,Everyday Sneaker,APP-010,1,108.92,0.2,108.92,21.78,0,13.76,49.01,87.13,24.36,4,Delivered,False
ord_0015985,2026-03-16,cust_04205,VIP,Latin America,Brazil,Direct,Referral,Apparel,Performance Jacket,APP-009,4,157.18,0.25,628.72,157.18,0,0,295.5,471.54,176.04,8,Delivered,False
ord_0015986,2026-03-15,cust_05490,New,EMEA,United Kingdom,Marketplace,,Beauty,Hair Styling Kit,BEA-008,1,137.92,0.05,137.92,6.9,107.86,11.3,60.68,23.16,-48.82,3,Returned,False
ord_0015987,2026-03-18,cust_02929,New,North America,United States,Marketplace,Marketplace Featured,Apparel,Performance Jacket,APP-009,1,158.51,0.15,158.51,23.78,0,0,74.5,134.73,60.23,4,Delivered,False
ord_0015988,2026-03-18,cust_06686,VIP,APAC,Australia,Marketplace,,Apparel,Performance Jacket,APP-009,1,172.14,0.1,172.14,17.21,148.5,0,80.91,6.42,-74.48,7,Returned,False
ord_0015989,2026-03-22,cust_00017,Occasional,Latin America,Brazil,Paid Search,Nonbrand Search,Beauty,Daily Skin Set,BEA-007,1,92.72,0,92.72,0.0,0,10.19,35.23,92.72,47.29,6,Delivered,False
ord_0015990,2026-03-15,cust_04855,New,North America,United States,Marketplace,Marketplace Featured,Electronics,Wireless Headphones,ELE-001,1,127.67,0.2,127.67,25.53,126.49,12.86,68.94,-24.35,-106.15,4,Returned,False
ord_0015991,2026-03-13,cust_03430,Loyal,Latin America,Brazil,Affiliate,Publisher Network,Home,Linen Sheet Set,HOM-003,1,124.12,0.2,124.12,24.82,0,11.03,57.09,99.29,31.17,5,Delivered,False
ord_0015992,2026-03-16,cust_04579,Occasional,EMEA,Germany,Marketplace,,Apparel,Performance Jacket,APP-009,1,169.72,0.15,169.72,25.46,0,0,79.77,144.26,64.49,5,Delivered,False
ord_0015993,2026-03-21,cust_01219,Loyal,EMEA,United Kingdom,Marketplace,,Fitness,Adjustable Kettlebell,FIT-005,1,153.25,0.1,153.25,15.32,0,0,79.69,137.92,58.23,6,Delivered,False
ord_0015994,2026-03-13,cust_01540,New,APAC,Australia,Paid Search,Nonbrand Search,Apparel,Everyday Sneaker,APP-010,1,105.62,0.1,105.62,10.56,0,11.92,47.53,95.06,35.61,5,Delivered,False
ord_0015995,2026-03-14,cust_02026,Occasional,EMEA,United Kingdom,Affiliate,Publisher Network,Home,Ceramic Cookware,HOM-004,1,220.13,0.1,220.13,22.01,165.21,0,107.86,32.91,-74.96,4,Returned,False
ord_0015996,2026-03-12,cust_00301,Loyal,EMEA,United Kingdom,Direct,Email Lifecycle,Home,Linen Sheet Set,HOM-003,1,113.82,0.15,113.82,17.07,0,10.64,52.36,96.75,33.75,2,Delivered,False
ord_0015997,2026-03-19,cust_05431,Occasional,North America,United States,Paid Search,Nonbrand Search,Apparel,Performance Jacket,APP-009,1,178.89,0,178.89,0.0,0,0,84.08,178.89,94.81,,Cancelled,False
ord_0015998,2026-03-15,cust_05370,New,EMEA,United Kingdom,Social,Retargeting,Electronics,Wireless Headphones,ELE-001,1,131.1,0.15,131.1,19.67,0,6.68,70.79,111.44,33.96,4,Delivered,True
ord_0015999,2026-03-19,cust_03939,New,APAC,Japan,Paid Search,Brand Search,Apparel,Performance Jacket,APP-009,1,158.97,0.15,158.97,23.85,0,0,74.71,135.12,60.41,6,Delivered,False
ord_0016000,2026-03-07,cust_02566,Loyal,North America,Canada,Direct,Referral,Electronics,Smart Home Hub,ELE-002,1,192.28,0.15,192.28,28.84,0,0,111.52,163.44,51.91,6,Delivered,False
ord_0016001,2026-03-11,cust_02377,New,North America,Canada,Direct,,Electronics,Wireless Headphones,ELE-001,1,128.67,0.2,128.67,25.73,0,7.82,69.48,102.94,25.64,4,Delivered,False
ord_0016002,2026-03-18,cust_03267,Occasional,North America,United States,Marketplace,Marketplace Featured,Electronics,Smart Home Hub,ELE-002,1,186.53,0.2,186.53,37.31,0,0,108.19,149.22,41.04,2,Delivered,False
ord_0016003,2026-03-19,cust_02067,New,EMEA,United Kingdom,Direct,Email Lifecycle,Apparel,Everyday Sneaker,APP-010,1,116.48,0,116.48,0.0,0,13.62,52.42,116.48,50.44,3,Delivered,False
ord_0016004,2026-03-18,cust_02803,New,North America,United States,Direct,,Home,Linen Sheet Set,HOM-003,1,117.87,0.1,117.87,11.79,0,7.57,54.22,106.09,44.3,4,Delivered,False
ord_0016005,2026-03-14,cust_05011,Occasional,North America,United States,Direct,Referral,Home,Ceramic Cookware,HOM-004,1,208.49,0,208.49,0.0,0,0,102.16,208.49,106.33,7,Delivered,False
ord_0016006,2026-03-20,cust_06580,Occasional,North America,Canada,Direct,,Apparel,Everyday Sneaker,APP-010,1,108.46,0,108.46,0.0,0,12.42,48.8,108.46,47.23,3,Delivered,False
ord_0016007,2026-03-21,cust_01802,Occasional,North America,United States,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,1,90.83,0.05,90.83,4.54,83.91,9.46,34.51,2.38,-41.6,3,Returned,False
ord_0016008,2026-03-14,cust_05474,Loyal,North America,United States,Direct,Email Lifecycle,Apparel,Performance Jacket,APP-009,1,174.92,0.15,174.92,26.24,0,0,82.21,148.68,66.47,3,Delivered,False
ord_0016009,2026-03-24,cust_06665,Loyal,EMEA,France,Direct,Referral,Fitness,Adjustable Kettlebell,FIT-005,2,148.81,0.1,297.61,29.76,0,0,154.76,267.85,113.09,6,Delivered,False
ord_0016010,2026-03-12,cust_01456,Occasional,North America,United States,Paid Search,Nonbrand Search,Home,Linen Sheet Set,HOM-003,2,124.35,0.1,248.69,24.87,0,0,114.4,223.82,109.42,4,Delivered,False
ord_0016011,2026-03-21,cust_07013,Occasional,Latin America,Brazil,Direct,Referral,Beauty,Hair Styling Kit,BEA-008,2,138.96,0,277.92,0.0,0,0,122.29,277.92,155.64,10,Delivered,False
ord_0016012,2026-03-15,cust_05690,Occasional,North America,United States,Direct,,Apparel,Performance Jacket,APP-009,1,163.01,0,163.01,0.0,0,0,76.62,163.01,86.4,4,Delivered,False
ord_0016013,2026-03-14,cust_04282,VIP,EMEA,France,Affiliate,Cashback Partner,Home,Ceramic Cookware,HOM-004,2,215.06,0.1,430.11,43.01,0,0,210.76,387.1,176.35,6,Delivered,False
ord_0016014,2026-03-11,cust_03230,New,EMEA,United Kingdom,Direct,,Apparel,Performance Jacket,APP-009,1,171.64,0.2,171.64,34.33,0,0,80.67,137.31,56.64,7,Delivered,False
ord_0016015,2026-03-16,cust_04931,New,North America,United States,Direct,Email Lifecycle,Apparel,Everyday Sneaker,APP-010,1,105.04,0,105.04,0.0,105.04,7.61,47.27,0.0,-54.88,5,Refunded,False
ord_0016016,2026-03-13,cust_01876,Occasional,North America,United States,Social,Prospecting,Electronics,Smart Home Hub,ELE-002,1,165.37,0.05,165.37,8.27,0,0,95.92,157.1,61.19,,Cancelled,False
ord_0016017,2026-03-15,cust_02348,Loyal,North America,United States,Marketplace,Marketplace Featured,Electronics,Wireless Headphones,ELE-001,1,133.54,0,133.54,0.0,0,13.18,72.11,133.54,48.25,4,Delivered,False
ord_0016018,2026-03-15,cust_00082,Loyal,Latin America,Brazil,Direct,Email Lifecycle,Beauty,Hair Styling Kit,BEA-008,2,137.18,0.1,274.36,27.44,0,0,120.72,246.93,126.21,2,Delivered,False
ord_0016019,2026-03-18,cust_06784,Occasional,North America,Canada,Paid Search,Brand Search,Beauty,Hair Styling Kit,BEA-008,4,135.69,0.05,542.77,27.14,0,0,238.82,515.63,276.81,4,Delivered,False
ord_0016020,2026-03-14,cust_04472,New,North America,Canada,Direct,,Apparel,Everyday Sneaker,APP-010,1,117.81,0.15,117.81,17.67,0,5.59,53.01,100.14,41.54,4,In Transit,False
ord_0016021,2026-03-14,cust_01186,Loyal,North America,United States,Direct,Referral,Home,Ceramic Cookware,HOM-004,2,195.76,0.05,391.51,19.58,0,0,191.84,371.94,180.1,3,Delivered,False
ord_0016022,2026-03-18,cust_01764,Occasional,EMEA,United Kingdom,Marketplace,,Home,Ceramic Cookware,HOM-004,1,210.28,0.15,210.28,31.54,0,0,103.04,178.74,75.7,7,Delivered,False
ord_0016023,2026-03-07,cust_04203,New,North America,United States,Marketplace,,Electronics,Smart Home Hub,ELE-002,3,173.92,0,521.76,0.0,0,0,302.62,521.76,219.14,3,Delivered,True
ord_0016024,2026-03-23,cust_00589,VIP,North America,United States,Paid Search,Nonbrand Search,Beauty,Daily Skin Set,BEA-007,1,82.81,0.2,82.81,16.56,58.57,0,31.47,7.68,-23.79,6,Returned,False
ord_0016025,2026-03-20,cust_06341,Occasional,North America,United States,Paid Search,Nonbrand Search,Beauty,Daily Skin Set,BEA-007,3,87.64,0,262.93,0.0,0,0,99.91,262.93,163.01,4,Delivered,False
ord_0016026,2026-03-22,cust_04462,Occasional,North America,United States,Social,Creator Program,Fitness,Adjustable Kettlebell,FIT-005,1,152.49,0.05,152.49,7.62,0,0,79.3,144.87,65.57,7,Delivered,False
ord_0016027,2026-03-21,cust_00793,New,North America,United States,Social,Retargeting,Electronics,Smart Home Hub,ELE-002,1,175.35,0,175.35,0.0,0,0,101.7,175.35,73.65,1,Delivered,False
ord_0016028,2026-03-06,cust_02206,Occasional,EMEA,United Kingdom,Paid Search,Shopping Ads,Home,Ceramic Cookware,HOM-004,2,219.01,0.2,438.02,87.6,0,0,214.63,350.42,135.79,7,Delivered,False
ord_0016029,2026-03-21,cust_03977,New,Latin America,Brazil,Paid Search,Brand Search,Electronics,Wireless Headphones,ELE-001,1,138.73,0,138.73,0.0,0,7.35,74.92,138.73,56.46,6,Delivered,False
ord_0016030,2026-03-18,cust_05551,Occasional,North America,United States,Paid Search,Shopping Ads,Beauty,Daily Skin Set,BEA-007,2,96.8,0,193.6,0.0,0,0,73.57,193.6,120.03,6,Delivered,False
ord_0016031,2026-03-18,cust_02360,Occasional,EMEA,France,Affiliate,Cashback Partner,Apparel,Performance Jacket,APP-009,2,179.38,0.05,358.77,17.94,0,0,168.62,340.83,172.21,4,Delivered,False
ord_0016032,2026-03-14,cust_00423,New,North America,United States,Paid Search,Brand Search,Fitness,Recovery Roller,FIT-006,2,56.86,0,113.73,0.0,0,10.44,46.63,113.73,56.66,5,Delivered,False
ord_0016033,2026-03-17,cust_06692,Loyal,North America,United States,Paid Search,Brand Search,Fitness,Recovery Roller,FIT-006,1,51.26,0,51.26,0.0,0,6.98,21.02,51.26,23.26,4,Delivered,False
ord_0016034,2026-03-15,cust_02594,Occasional,North America,United States,Social,Creator Program,Beauty,Hair Styling Kit,BEA-008,2,137.79,0.15,275.58,41.34,0,0,121.25,234.24,112.99,7,Delivered,False
ord_0016035,2026-03-20,cust_02460,New,North America,United States,Social,Retargeting,Apparel,Performance Jacket,APP-009,1,178.06,0.1,178.06,17.81,0,0,83.69,160.25,76.56,3,Delivered,True
ord_0016036,2026-03-18,cust_02115,Loyal,APAC,Japan,Marketplace,,Fitness,Recovery Roller,FIT-006,1,58.82,0,58.82,0.0,0,13.34,24.12,58.82,21.36,4,Delivered,False
ord_0016037,2026-03-21,cust_05070,Occasional,North America,United States,Marketplace,Marketplace Featured,Fitness,Recovery Roller,FIT-006,2,59.19,0.15,118.38,17.76,0,9.24,48.53,100.62,42.84,1,Delivered,False
ord_0016038,2026-03-13,cust_00813,Occasional,APAC,Australia,Direct,Referral,Electronics,Wireless Headphones,ELE-001,4,120.02,0.1,480.09,48.01,463.92,0,259.25,-31.84,-291.09,1,Returned,False
ord_0016039,2026-03-20,cust_00578,Occasional,APAC,Japan,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,1,82.83,0,82.83,0.0,0,11.81,31.48,82.83,39.54,7,Delivered,False
ord_0016040,2026-03-19,cust_01537,Occasional,APAC,Australia,Direct,Email Lifecycle,Apparel,Everyday Sneaker,APP-010,1,107.23,0.05,107.23,5.36,0,6.79,48.26,101.87,46.82,6,Delivered,False
ord_0016041,2026-03-16,cust_03633,Loyal,EMEA,United Kingdom,Paid Search,Shopping Ads,Electronics,Smart Home Hub,ELE-002,1,184.59,0,184.59,0.0,0,0,107.06,184.59,77.53,4,Delivered,False
ord_0016042,2026-03-11,cust_02081,VIP,North America,United States,Paid Search,Shopping Ads,Fitness,Adjustable Kettlebell,FIT-005,1,143.19,0.1,143.19,14.32,0,0,74.46,128.87,54.41,3,Delivered,False
ord_0016043,2026-03-26,cust_03626,VIP,EMEA,United Kingdom,Direct,,Apparel,Performance Jacket,APP-009,1,160.51,0.15,160.51,24.08,0,0,75.44,136.44,60.99,5,Delivered,False
ord_0016044,2026-03-11,cust_00511,Loyal,APAC,Australia,Marketplace,Marketplace Featured,Apparel,Performance Jacket,APP-009,1,166.38,0.1,166.38,16.64,0,0,78.2,149.75,71.55,3,Delivered,False
ord_0016045,2026-03-10,cust_03639,Loyal,North America,United States,Paid Search,Shopping Ads,Home,Linen Sheet Set,HOM-003,1,118.21,0,118.21,0.0,0,6.29,54.38,118.21,57.54,3,Delivered,False
ord_0016046,2026-03-20,cust_00103,Occasional,North America,United States,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,2,55.43,0.2,110.86,22.17,0,9.88,45.45,88.68,33.35,5,Delivered,True
ord_0016047,2026-03-21,cust_05490,Occasional,APAC,Australia,Affiliate,Cashback Partner,Fitness,Adjustable Kettlebell,FIT-005,1,148.78,0.05,148.78,7.44,0,9.15,77.37,141.34,54.82,6,Delivered,False
ord_0016048,2026-03-13,cust_03484,Occasional,North America,Canada,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,1,168.52,0.15,168.52,25.28,0,0,97.74,143.24,45.5,1,Delivered,True
ord_0016049,2026-03-11,cust_07024,Loyal,North America,United States,Direct,Referral,Home,Ceramic Cookware,HOM-004,1,227.69,0.2,227.69,45.54,0,0,111.57,182.16,70.59,4,Delivered,False
ord_0016050,2026-03-22,cust_01887,Occasional,APAC,Australia,Social,Retargeting,Fitness,Recovery Roller,FIT-006,2,52.31,0.15,104.63,15.69,0,10.71,42.9,88.93,35.33,7,Delivered,False
ord_0016051,2026-03-11,cust_02110,Occasional,North America,United States,Paid Search,Shopping Ads,Beauty,Daily Skin Set,BEA-007,2,97.05,0.1,194.1,19.41,0,0,73.76,174.69,100.93,5,Delivered,False
ord_0016052,2026-03-14,cust_03875,Occasional,Latin America,Brazil,Paid Search,Shopping Ads,Apparel,Performance Jacket,APP-009,3,155.07,0.05,465.2,23.26,0,0,218.64,441.94,223.3,3,Delivered,False
ord_0016053,2026-03-24,cust_01237,Loyal,North America,United States,Social,Retargeting,Beauty,Hair Styling Kit,BEA-008,1,146.1,0.15,146.1,21.91,0,9.96,64.28,124.18,49.94,4,Delivered,False
ord_0016054,2026-03-11,cust_02598,Occasional,EMEA,United Kingdom,Paid Search,Nonbrand Search,Apparel,Performance Jacket,APP-009,2,153.52,0.1,307.04,30.7,0,0,144.31,276.34,132.03,8,Delivered,False
ord_0016055,2026-03-20,cust_00862,VIP,APAC,Japan,Direct,Referral,Electronics,Wireless Headphones,ELE-001,1,138.45,0.2,138.45,27.69,0,0,74.76,110.76,36.0,5,Delivered,False
ord_0016056,2026-03-17,cust_03610,Occasional,North America,United States,Paid Search,Brand Search,Apparel,Everyday Sneaker,APP-010,1,118.6,0.2,118.6,23.72,0,10.21,53.37,94.88,31.3,5,Delivered,False
ord_0016057,2026-03-20,cust_05396,Occasional,APAC,Japan,Paid Search,Brand Search,Beauty,Hair Styling Kit,BEA-008,2,126.63,0,253.27,0.0,0,0,111.44,253.27,141.83,7,Delivered,False
ord_0016058,2026-03-22,cust_04642,New,North America,United States,Social,Retargeting,Apparel,Everyday Sneaker,APP-010,1,107.65,0.15,107.65,16.15,0,13.54,48.44,91.5,29.52,5,Delivered,True
ord_0016059,2026-03-18,cust_03520,Loyal,APAC,Japan,Affiliate,Cashback Partner,Fitness,Adjustable Kettlebell,FIT-005,1,146.39,0,146.39,0.0,0,6.58,76.12,146.39,63.69,5,Delivered,False
ord_0016060,2026-03-16,cust_06089,New,EMEA,France,Paid Search,Shopping Ads,Fitness,Adjustable Kettlebell,FIT-005,1,151.32,0.2,151.32,30.26,0,0,78.68,121.05,42.37,5,Delivered,False
ord_0016061,2026-03-15,cust_02615,Occasional,North America,United States,Paid Search,Nonbrand Search,Apparel,Everyday Sneaker,APP-010,2,112.76,0.15,225.52,33.83,0,0,101.48,191.69,90.21,1,Delivered,False
ord_0016062,2026-03-13,cust_06607,Occasional,North America,United States,Marketplace,,Electronics,Wireless Headphones,ELE-001,1,129.65,0.15,129.65,19.45,0,12.9,70.01,110.2,27.29,2,Delivered,False
ord_0016063,2026-03-03,cust_05527,Loyal,EMEA,France,Direct,,Electronics,Smart Home Hub,ELE-002,1,178.11,0,178.11,0.0,0,0,103.31,178.11,74.81,5,Delivered,True
ord_0016064,2026-03-27,cust_00438,New,North America,Canada,Social,Prospecting,Home,Ceramic Cookware,HOM-004,1,221.31,0.15,221.31,33.2,0,0,108.44,188.11,79.67,4,Delivered,False
ord_0016065,2026-03-19,cust_01010,VIP,EMEA,United Kingdom,Direct,,Beauty,Hair Styling Kit,BEA-008,3,127.26,0.2,381.79,76.36,0,0,167.99,305.43,137.44,4,Delivered,False
ord_0016066,2026-03-20,cust_03760,Occasional,North America,United States,Affiliate,Cashback Partner,Apparel,Performance Jacket,APP-009,2,154.51,0,309.03,0.0,0,0,145.24,309.03,163.78,5,Delivered,False
ord_0016067,2026-03-17,cust_03105,New,North America,United States,Direct,,Fitness,Adjustable Kettlebell,FIT-005,1,139.84,0.05,139.84,6.99,0,9.89,72.72,132.85,50.24,,Cancelled,False
ord_0016068,2026-03-22,cust_02490,Loyal,North America,United States,Social,Retargeting,Apparel,Everyday Sneaker,APP-010,2,120.3,0,240.61,0.0,0,0,108.27,240.61,132.33,5,Delivered,True
ord_0016069,2026-03-08,cust_01371,Loyal,North America,United States,Social,Creator Program,Apparel,Performance Jacket,APP-009,1,156.93,0.05,156.93,7.85,0,0,73.76,149.08,75.32,1,Delivered,False
ord_0016070,2026-03-19,cust_01180,New,North America,United States,Direct,Referral,Electronics,Smart Home Hub,ELE-002,1,188.88,0.1,188.88,18.89,0,0,109.55,169.99,60.44,5,Delivered,False
ord_0016071,2026-03-20,cust_04437,Occasional,North America,United States,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,2,52.53,0.1,105.05,10.51,0,7.1,43.07,94.55,44.37,3,Delivered,False
ord_0016072,2026-03-14,cust_00409,Occasional,North America,Canada,Direct,Referral,Home,Linen Sheet Set,HOM-003,3,126.8,0.2,380.41,76.08,0,0,174.99,304.33,129.34,2,Delivered,True
ord_0016073,2026-03-19,cust_03213,Occasional,North America,United States,Social,Creator Program,Fitness,Adjustable Kettlebell,FIT-005,2,146.37,0.15,292.73,43.91,0,0,152.22,248.82,96.6,4,Delivered,False
ord_0016074,2026-03-22,cust_03855,New,EMEA,United Kingdom,Paid Search,Nonbrand Search,Apparel,Performance Jacket,APP-009,1,175.42,0,175.42,0.0,0,0,82.45,175.42,92.97,7,Delivered,False
ord_0016075,2026-03-16,cust_01463,Occasional,North America,United States,Paid Search,Brand Search,Apparel,Everyday Sneaker,APP-010,1,118.09,0.2,118.09,23.62,0,6.21,53.14,94.47,35.13,4,Delivered,False
ord_0016076,2026-03-11,cust_06898,New,EMEA,France,Marketplace,,Home,Linen Sheet Set,HOM-003,1,109.98,0.05,109.98,5.5,98.3,7.07,50.59,6.19,-51.48,5,Returned,False
ord_0016077,2026-03-15,cust_06102,Occasional,EMEA,United Kingdom,Direct,Referral,Beauty,Hair Styling Kit,BEA-008,1,128.13,0,128.13,0.0,0,8.96,56.38,128.13,62.79,4,Delivered,False
ord_0016078,2026-03-17,cust_02360,Occasional,North America,United States,Paid Search,Nonbrand Search,Beauty,Hair Styling Kit,BEA-008,1,135.79,0.2,135.79,27.16,0,10.52,59.75,108.63,38.36,6,Delivered,False
ord_0016079,2026-03-18,cust_05873,Loyal,North America,United States,Social,Creator Program,Electronics,Wireless Headphones,ELE-001,1,125.59,0,125.59,0.0,0,8.85,67.82,125.59,48.92,1,Delivered,False
ord_0016080,2026-03-20,cust_01317,Occasional,North America,United States,Paid Search,Nonbrand Search,Beauty,Daily Skin Set,BEA-007,1,95.54,0.2,95.54,19.11,0,7.6,36.3,76.43,32.53,4,Delivered,False
ord_0016081,2026-03-20,cust_03769,Occasional,North America,United States,Social,Retargeting,Beauty,Hair Styling Kit,BEA-008,1,125.74,0,125.74,0.0,0,7.69,55.32,125.74,62.72,2,Delivered,False
ord_0016082,2026-03-17,cust_02331,Loyal,EMEA,Germany,Direct,,Apparel,Everyday Sneaker,APP-010,2,115.98,0,231.96,0.0,0,0,104.38,231.96,127.58,4,Delivered,False
ord_0016083,2026-03-15,cust_05644,Occasional,Latin America,Brazil,Paid Search,Shopping Ads,Fitness,Recovery Roller,FIT-006,1,60.46,0.1,60.46,6.05,0,12.24,24.79,54.41,17.38,2,Delivered,False
ord_0016084,2026-03-14,cust_07117,Loyal,North America,United States,Direct,,Apparel,Performance Jacket,APP-009,1,170.66,0,170.66,0.0,0,0,80.21,170.66,90.45,7,Delivered,False
ord_0016085,2026-03-20,cust_05802,New,North America,United States,Direct,,Electronics,Smart Home Hub,ELE-002,1,187.76,0.15,187.76,28.16,0,0,108.9,159.59,50.69,1,Delivered,False
ord_0016086,2026-03-22,cust_02641,Occasional,North America,United States,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,1,54.72,0.15,54.72,8.21,0,13.74,22.44,46.51,10.34,2,Delivered,False
ord_0016087,2026-03-23,cust_04781,VIP,APAC,Australia,Direct,Referral,Beauty,Hair Styling Kit,BEA-008,1,124.92,0.2,124.92,24.98,0,0,54.97,99.94,44.97,6,Delivered,False
ord_0016088,2026-03-21,cust_05443,Occasional,APAC,Australia,Paid Search,Shopping Ads,Apparel,Everyday Sneaker,APP-010,2,109.25,0,218.51,0.0,0,0,98.33,218.51,120.18,7,Delivered,True
ord_0016089,2026-03-18,cust_06597,New,APAC,Japan,Social,Prospecting,Apparel,Performance Jacket,APP-009,1,170.93,0.1,170.93,17.09,0,0,80.34,153.83,73.5,5,Delivered,True
ord_0016090,2026-03-17,cust_02839,VIP,EMEA,United Kingdom,Social,Creator Program,Beauty,Daily Skin Set,BEA-007,1,96.22,0.1,96.22,9.62,0,0,36.56,86.59,50.03,4,Delivered,False
ord_0016091,2026-03-26,cust_05411,New,EMEA,Germany,Direct,,Apparel,Performance Jacket,APP-009,1,175.55,0,175.55,0.0,0,0,82.51,175.55,93.04,8,Delivered,False
ord_0016092,2026-03-18,cust_04635,New,EMEA,Germany,Affiliate,Publisher Network,Apparel,Everyday Sneaker,APP-010,1,105.97,0,105.97,0.0,0,6.51,47.69,105.97,51.77,5,Delivered,False
ord_0016093,2026-03-17,cust_02035,New,North America,United States,Direct,Email Lifecycle,Beauty,Daily Skin Set,BEA-007,1,84.7,0,84.7,0.0,0,10.69,32.19,84.7,41.82,2,Delivered,False
ord_0016094,2026-03-17,cust_03877,Occasional,North America,Canada,Direct,,Fitness,Recovery Roller,FIT-006,3,55.46,0.1,166.37,16.64,0,0,68.21,149.74,81.52,6,In Transit,False
ord_0016095,2026-03-16,cust_06523,Occasional,North America,United States,Marketplace,,Fitness,Adjustable Kettlebell,FIT-005,2,139.74,0.1,279.48,27.95,0,0,145.33,251.54,106.2,4,Delivered,False
