ticket_id,created_date,resolved_date,account_id,plan,region,channel,issue_type,priority,assigned_team,status,first_response_minutes,resolution_hours,sla_target_hours,sla_breached,csat_score,reopened,escalated,message_count,customer_arr_usd,customer_tenure_days,sentiment_score
tkt_0009296,2026-04-10,2026-04-11,acct_01837,Starter,APAC,Email,Performance,Normal,Technical Support,Resolved,32,5.74,36,False,3.5,False,True,10,1872.49,517,-0.325
tkt_0009297,2026-04-11,2026-04-12,acct_01318,Enterprise,Latin America,Email,Integration,High,Technical Support,Resolved,70,14.44,12,True,,False,False,8,142437.09,883,0.245
tkt_0009298,2026-04-13,2026-04-14,acct_04397,Growth,North America,Email,Account Access,High,Account Support,Resolved,22,1.3,12,False,4.2,False,True,9,4138.6,1602,-0.38
tkt_0009299,2026-04-12,2026-04-13,acct_05038,Enterprise,APAC,Email,Integration,Normal,Technical Support,Resolved,24,16.04,36,False,5,False,False,7,122366.27,889,0.076
tkt_0009300,2026-04-11,2026-04-12,acct_01360,Starter,EMEA,Email,Bug,Urgent,Product Support,Resolved,99,6.44,4,True,5,False,False,7,2055.72,92,0.183
tkt_0009301,2026-04-08,2026-04-09,acct_04483,Enterprise,Latin America,Email,Integration,High,Technical Support,Resolved,20,1.4,12,False,4.4,False,False,4,172377.82,718,0.738
tkt_0009302,2026-04-08,2026-04-09,acct_03081,Growth,EMEA,Phone,Billing,Low,Billing Operations,Resolved,14,8.13,72,False,5,False,False,6,12477.43,1405,0.608
tkt_0009303,2026-04-11,2026-04-12,acct_01968,Starter,North America,Email,Billing,Normal,Billing Operations,Resolved,17,9.59,36,False,,False,True,8,709.84,1435,0.406
tkt_0009304,2026-04-10,2026-04-11,acct_01973,Starter,North America,Email,Integration,High,Technical Support,Resolved,98,19.68,12,True,4.6,False,False,8,1376.63,249,-0.002
tkt_0009305,2026-04-11,2026-04-13,acct_03399,Starter,APAC,Phone,Performance,Normal,Technical Support,Resolved,72,36.16,36,True,,False,False,7,705.53,754,-0.044
tkt_0009306,2026-04-12,2026-04-14,acct_00141,Starter,North America,Email,Bug,Normal,Product Support,Resolved,36,39.4,36,True,4.3,False,False,9,1172.24,1624,0.091
tkt_0009307,2026-04-10,2026-04-11,acct_01285,Growth,EMEA,In App,Performance,Low,Technical Support,Resolved,24,12.63,72,False,,False,False,7,8685.41,780,0.23
tkt_0009308,2026-04-06,2026-04-07,acct_03505,Enterprise,North America,Email,Performance,Normal,Technical Support,Resolved,67,12.13,36,False,4.9,False,True,9,113052.15,1741,0.384
tkt_0009309,2026-04-13,2026-04-14,acct_01465,Enterprise,EMEA,In App,Performance,Normal,Technical Support,Resolved,23,13.63,36,False,5,False,False,8,162699.19,1555,-0.239
tkt_0009310,2026-04-08,2026-04-09,acct_04879,Free,EMEA,Email,Account Access,Low,Account Support,Resolved,28,15.14,72,False,,False,False,3,0,949,0.139
tkt_0009311,2026-04-12,2026-04-13,acct_03746,Enterprise,North America,Email,Performance,Normal,Technical Support,Resolved,65,12.61,36,False,4.2,False,False,7,76538.94,1155,0.319
tkt_0009312,2026-04-11,2026-04-12,acct_02679,Free,North America,Email,Billing,Normal,Billing Operations,Resolved,44,12.2,36,False,5,False,False,6,0,813,0.549
tkt_0009313,2026-04-09,2026-04-11,acct_00451,Starter,APAC,Email,Performance,Normal,Technical Support,Resolved,154,33.99,36,False,3.9,False,False,8,2611.74,1711,0.511
tkt_0009314,2026-04-06,2026-04-07,acct_04780,Free,APAC,In App,Integration,High,Technical Support,Resolved,141,16.42,12,True,,False,False,7,0,966,-0.549
tkt_0009315,2026-04-09,2026-04-10,acct_04620,Growth,APAC,Email,Integration,Low,Technical Support,Resolved,131,7.41,72,False,5,False,False,8,13473.91,1527,0.158
tkt_0009316,2026-04-14,2026-04-15,acct_04056,Enterprise,North America,Chat,Billing,Normal,Billing Operations,Resolved,10,5.79,36,False,5,False,False,4,67558.52,1122,0.402
tkt_0009317,2026-04-12,2026-04-13,acct_02940,Free,North America,Email,How To,High,Customer Education,Resolved,71,11.16,12,False,4.7,False,False,7,0,172,0.526
tkt_0009318,2026-04-09,2026-04-10,acct_02148,Enterprise,EMEA,Chat,How To,Normal,Customer Education,Resolved,6,5.7,36,False,,False,False,4,105635.98,204,0.413
tkt_0009319,2026-04-09,2026-04-10,acct_00804,Enterprise,North America,Email,How To,Normal,Customer Education,Resolved,22,1.43,36,False,5.0,False,False,8,45257.67,1485,0.74
tkt_0009320,2026-04-12,2026-04-14,acct_04590,Starter,North America,Email,Billing,Normal,Billing Operations,Resolved,36,27.2,36,False,,False,False,3,1505.03,1259,0.216
tkt_0009321,2026-04-10,2026-04-11,acct_02087,Growth,North America,In App,Performance,Normal,Technical Support,Resolved,85,6.6,36,False,,False,False,6,13946.74,1633,0.124
tkt_0009322,2026-04-13,2026-04-14,acct_03159,Free,APAC,Email,Billing,High,Billing Operations,Resolved,95,6.99,12,False,5,False,False,5,0,1629,-0.217
tkt_0009323,2026-04-09,2026-04-11,acct_04948,Growth,EMEA,Email,Performance,Normal,Technical Support,Resolved,13,32.17,36,False,,True,True,12,12587.92,1273,-0.278
tkt_0009324,2026-04-08,2026-04-09,acct_03106,Growth,APAC,In App,Integration,Normal,Technical Support,Resolved,59,4.53,36,False,4.8,False,False,7,9574.74,1295,0.308
tkt_0009325,2026-04-09,2026-04-10,acct_04966,Starter,North America,Chat,Account Access,Low,Account Support,Resolved,77,13.87,72,False,,False,False,3,1373.28,1636,0.633
tkt_0009326,2026-04-10,2026-04-11,acct_02924,Enterprise,EMEA,In App,How To,Normal,Customer Education,Resolved,41,3.93,36,False,,False,False,9,63440.23,1221,-0.032
tkt_0009327,2026-04-09,2026-04-10,acct_03978,Starter,North America,Phone,How To,High,Customer Education,Resolved,21,7.85,12,False,5,False,False,8,2275.83,437,0.253
tkt_0009328,2026-04-12,2026-04-13,acct_00581,Starter,North America,Chat,Performance,Normal,Technical Support,Resolved,61,20.79,36,False,,False,False,4,1381.17,581,0.565
tkt_0009329,2026-04-16,2026-04-18,acct_03488,Free,North America,In App,Performance,Normal,Technical Support,Resolved,68,43.09,36,True,,True,False,9,0,1144,-0.054
tkt_0009330,2026-04-12,2026-04-13,acct_04157,Starter,North America,Chat,Bug,Normal,Product Support,Resolved,62,12.87,36,False,4.4,False,False,3,878.32,375,0.525
tkt_0009331,2026-04-09,2026-04-10,acct_03586,Growth,EMEA,Chat,Bug,Normal,Product Support,Resolved,31,23.71,36,False,4.1,False,True,11,14768.62,1620,-0.262
tkt_0009332,2026-04-10,2026-04-11,acct_01639,Growth,North America,Email,How To,Low,Customer Education,Resolved,29,5.8,72,False,5,False,False,3,16412.29,84,0.41
tkt_0009333,2026-04-13,2026-04-14,acct_03529,Free,North America,Phone,Billing,Normal,Billing Operations,Resolved,127,11.18,36,False,,False,False,7,0,471,0.54
tkt_0009334,2026-04-07,2026-04-08,acct_03743,Starter,North America,Phone,Account Access,High,Account Support,Resolved,88,4.17,12,False,4.9,False,False,2,2191.71,1115,0.008
tkt_0009335,2026-04-08,2026-04-09,acct_04972,Free,North America,Email,Billing,High,Billing Operations,Resolved,64,7.61,12,False,,False,False,6,0,131,0.647
tkt_0009336,2026-04-11,2026-04-12,acct_02455,Growth,EMEA,Email,How To,Low,Customer Education,Resolved,54,2.57,72,False,5,False,False,4,8773.45,978,0.149
tkt_0009337,2026-04-10,2026-04-11,acct_02122,Growth,North America,Email,Account Access,High,Account Support,Resolved,24,5.94,12,False,5,False,False,9,20661.94,1362,-0.075
tkt_0009338,2026-04-11,2026-04-12,acct_03791,Enterprise,APAC,Chat,Account Access,Normal,Account Support,Resolved,17,7.26,36,False,,False,False,6,222309.51,610,0.772
tkt_0009339,2026-04-12,2026-04-13,acct_00392,Growth,APAC,Chat,Billing,Normal,Billing Operations,Resolved,28,2.94,36,False,5,False,False,5,12112.07,1354,-0.11
tkt_0009340,2026-04-11,2026-04-12,acct_03966,Free,North America,Email,How To,Normal,Customer Education,Resolved,19,1.59,36,False,5.0,False,False,5,0,1427,0.29
tkt_0009341,2026-04-14,2026-04-15,acct_01372,Free,APAC,Email,How To,Low,Customer Education,Resolved,71,7.49,72,False,,False,False,2,0,361,0.912
tkt_0009342,2026-04-11,2026-04-12,acct_04966,Free,EMEA,Email,How To,Normal,Customer Education,Resolved,22,4.07,36,False,5,False,False,5,0,470,0.204
tkt_0009343,2026-04-06,2026-04-07,acct_04382,Growth,North America,In App,Account Access,Normal,Account Support,Resolved,35,5.87,36,False,5,False,False,9,9062.83,1611,-0.001
tkt_0009344,2026-04-08,2026-04-09,acct_03288,Growth,APAC,Email,Account Access,High,Account Support,Resolved,38,3.23,12,False,,False,False,5,7923.79,804,-0.023
tkt_0009345,2026-04-11,2026-04-12,acct_00327,Starter,EMEA,Email,Integration,Low,Technical Support,Resolved,264,18.81,72,False,4.2,False,False,7,1402.41,206,-0.005
tkt_0009346,2026-04-10,2026-04-12,acct_04936,Free,North America,In App,Integration,Normal,Technical Support,Resolved,68,27.44,36,False,4.8,False,False,10,0,389,-0.179
tkt_0009347,2026-04-12,2026-04-13,acct_01986,Starter,Latin America,Chat,Account Access,Low,Account Support,Resolved,106,3.38,72,False,5,False,False,4,3256.01,865,0.733
tkt_0009348,2026-04-12,2026-04-14,acct_04368,Free,EMEA,Email,Performance,Normal,Technical Support,Resolved,67,46.29,36,True,4.0,False,False,9,0,887,-0.303
tkt_0009349,2026-04-15,2026-04-16,acct_03228,Starter,North America,In App,Account Access,Urgent,Account Support,Resolved,46,9.71,4,True,4.6,False,False,3,1952.98,1605,0.123
tkt_0009350,2026-04-14,2026-04-15,acct_00645,Starter,North America,Chat,Bug,Normal,Product Support,Resolved,145,3.68,36,False,4.9,False,False,5,3461.99,511,0.177
tkt_0009351,2026-04-14,2026-04-15,acct_00558,Free,North America,Chat,Integration,Low,Technical Support,Resolved,103,21.43,72,False,3.8,False,True,3,0,802,-0.321
tkt_0009352,2026-04-09,2026-04-10,acct_04267,Growth,North America,Email,Performance,Normal,Technical Support,Resolved,64,3.49,36,False,4.3,False,False,6,8348.95,1670,-0.075
tkt_0009353,2026-04-09,2026-04-10,acct_03810,Growth,North America,Email,Billing,Normal,Billing Operations,Resolved,48,5.32,36,False,4.9,False,False,5,11748.8,360,0.274
tkt_0009354,2026-04-09,2026-04-10,acct_01229,Enterprise,EMEA,Email,Billing,Normal,Billing Operations,Resolved,64,6.49,36,False,4.5,False,False,4,56026.42,982,0.08
tkt_0009355,2026-04-10,2026-04-11,acct_03930,Starter,EMEA,Email,How To,High,Customer Education,Resolved,89,7.65,12,False,4.6,False,False,8,1531.43,1555,1
tkt_0009356,2026-04-11,2026-04-12,acct_04793,Growth,North America,In App,Performance,Normal,Technical Support,Resolved,14,9.83,36,False,5,False,False,7,12803.04,1104,0.64
tkt_0009357,2026-04-10,2026-04-11,acct_01732,Starter,North America,In App,Bug,Low,Product Support,Resolved,126,16.48,72,False,4.7,False,False,5,2600.37,1257,-0.102
tkt_0009358,2026-04-13,2026-04-14,acct_02608,Free,North America,Email,Integration,Low,Technical Support,Resolved,126,3.91,72,False,4.8,False,False,6,0,594,0.678
tkt_0009359,2026-04-11,2026-04-12,acct_02046,Growth,APAC,In App,Performance,Normal,Technical Support,Resolved,199,7.41,36,False,,False,False,5,11819.81,1155,-0.11
tkt_0009360,2026-04-14,2026-04-15,acct_02739,Growth,North America,In App,Performance,High,Technical Support,Resolved,78,22.59,12,True,4.1,False,False,8,18489.02,1553,0.275
tkt_0009361,2026-04-13,2026-04-14,acct_00962,Growth,North America,Email,Account Access,Normal,Account Support,Resolved,30,4.98,36,False,,False,False,3,8866.93,876,0.581
tkt_0009362,2026-04-12,2026-04-14,acct_01870,Free,APAC,In App,Bug,Low,Product Support,Resolved,121,35.47,72,False,,False,False,8,0,1408,-0.217
tkt_0009363,2026-04-13,2026-04-14,acct_02249,Free,North America,In App,Integration,Normal,Technical Support,Resolved,140,8.93,36,False,5,False,False,3,0,781,0.394
tkt_0009364,2026-04-10,2026-04-11,acct_03408,Starter,North America,In App,Billing,High,Billing Operations,Resolved,36,2.8,12,False,4.3,False,False,9,3111.09,990,0.222
tkt_0009365,2026-04-10,2026-04-12,acct_02324,Growth,North America,Email,Bug,High,Product Support,Resolved,35,29.58,12,True,4.3,False,False,4,17139.36,1173,0.265
tkt_0009366,2026-04-12,2026-04-14,acct_02146,Starter,North America,Email,Integration,Low,Technical Support,Resolved,24,36.01,72,False,4.6,False,False,5,680.2,1001,0.469
tkt_0009367,2026-04-10,2026-04-12,acct_02745,Free,EMEA,Email,Integration,Low,Technical Support,Resolved,73,41.97,72,False,,False,False,8,0,1772,0.522
tkt_0009368,2026-04-10,2026-04-11,acct_04086,Starter,Latin America,Email,Billing,Normal,Billing Operations,Resolved,43,2.8,36,False,4.8,False,False,6,1159.28,116,0.28
tkt_0009369,2026-04-14,2026-04-16,acct_04900,Starter,North America,In App,Performance,Normal,Technical Support,Resolved,90,33.83,36,False,5,False,False,6,1934.76,645,0.394
tkt_0009370,2026-04-10,2026-04-11,acct_01949,Starter,APAC,Chat,Billing,High,Billing Operations,Resolved,32,11.13,12,False,,False,False,5,2090.68,344,-0.04
tkt_0009371,2026-04-14,2026-04-15,acct_00773,Growth,Latin America,In App,Performance,Low,Technical Support,Resolved,181,19.92,72,False,3.8,False,False,8,15682.51,25,0.666
tkt_0009372,2026-04-17,2026-04-18,acct_01810,Enterprise,Latin America,Chat,Bug,Normal,Product Support,Resolved,27,13.27,36,False,,False,False,4,102890.75,632,-0.002
tkt_0009373,2026-04-13,2026-04-14,acct_02095,Starter,APAC,Chat,Billing,High,Billing Operations,Resolved,76,3.3,12,False,,False,False,7,1054.75,57,-0.009
tkt_0009374,2026-04-12,2026-04-13,acct_01861,Free,EMEA,Chat,Integration,Low,Technical Support,Resolved,80,7.72,72,False,4.4,False,False,9,0,807,-0.066
tkt_0009375,2026-04-11,2026-04-12,acct_01768,Growth,North America,In App,Bug,High,Product Support,Resolved,70,20.52,12,True,4.9,False,False,8,9252.83,150,1
tkt_0009376,2026-04-14,2026-04-15,acct_03721,Growth,APAC,Email,Account Access,Normal,Account Support,Resolved,81,7.8,36,False,,False,False,10,21919.37,1655,0.521
tkt_0009377,2026-04-12,2026-04-13,acct_03668,Free,APAC,In App,How To,Urgent,Customer Education,Resolved,39,8.31,4,True,,False,False,7,0,1416,-0.627
tkt_0009378,2026-04-14,2026-04-15,acct_03017,Starter,EMEA,Email,Account Access,Normal,Account Support,Resolved,18,4.42,36,False,4.8,False,False,3,1734.04,1675,0.215
tkt_0009379,2026-04-12,2026-04-13,acct_00709,Free,APAC,In App,Billing,Low,Billing Operations,Resolved,18,11.03,72,False,4.8,True,False,6,0,927,0.417
tkt_0009380,2026-04-15,2026-04-16,acct_02985,Enterprise,EMEA,Phone,Account Access,Normal,Account Support,Resolved,23,8.19,36,False,4.4,False,False,6,145774.48,265,0.396
tkt_0009381,2026-04-12,2026-04-13,acct_00266,Starter,APAC,In App,Performance,Low,Technical Support,Resolved,99,22.84,72,False,3.4,False,True,8,1520.11,601,0.382
tkt_0009382,2026-04-10,2026-04-11,acct_00165,Growth,North America,Email,Bug,Normal,Product Support,Resolved,81,4.34,36,False,4.8,False,False,7,15709.99,356,0.368
tkt_0009383,2026-04-14,2026-04-15,acct_02327,Free,North America,In App,How To,Normal,Customer Education,Resolved,26,6.03,36,False,,False,False,7,0,992,0.21
tkt_0009384,2026-04-12,2026-04-13,acct_04105,Free,North America,Chat,Billing,Low,Billing Operations,Resolved,64,15.38,72,False,5,False,False,7,0,293,0.146
tkt_0009385,2026-04-13,2026-04-14,acct_00856,Starter,APAC,Chat,Bug,Low,Product Support,Resolved,131,19.72,72,False,,False,False,10,1366.52,791,-0.003
tkt_0009386,2026-04-11,2026-04-12,acct_00493,Starter,EMEA,Email,Bug,Normal,Product Support,Resolved,36,5.96,36,False,5,False,False,8,1684.16,442,0.743
tkt_0009387,2026-04-09,2026-04-10,acct_01379,Growth,North America,In App,Integration,Low,Technical Support,Resolved,116,8.09,72,False,4.9,True,False,6,17357.05,138,0.315
tkt_0009388,2026-04-14,2026-04-15,acct_00103,Growth,APAC,In App,Integration,Normal,Technical Support,Resolved,88,14.8,36,False,4.3,False,False,6,21484.12,1081,0.7
tkt_0009389,2026-04-11,2026-04-12,acct_03966,Starter,APAC,Email,Account Access,Normal,Account Support,Resolved,25,10.15,36,False,4.4,False,False,5,1128.34,1261,0.172
tkt_0009390,2026-04-13,2026-04-14,acct_05093,Enterprise,North America,In App,Integration,Normal,Technical Support,Resolved,17,3.09,36,False,,False,False,5,52519.69,1037,-0.0
tkt_0009391,2026-04-10,2026-04-11,acct_01815,Free,North America,Phone,How To,Normal,Customer Education,Resolved,135,16.48,36,False,5,False,False,7,0,1075,0.142
tkt_0009392,2026-04-13,2026-04-14,acct_03863,Growth,North America,Email,Billing,Low,Billing Operations,Resolved,33,7.6,72,False,3.9,False,False,3,19481.26,1618,0.25
tkt_0009393,2026-04-12,2026-04-13,acct_00968,Starter,Latin America,In App,Performance,Low,Technical Support,Resolved,35,11.66,72,False,4.8,False,False,6,2622.73,13,0.178
tkt_0009394,2026-04-15,2026-04-16,acct_01286,Starter,North America,Email,How To,Normal,Customer Education,Resolved,23,3.55,36,False,5.0,False,False,4,2411.91,1560,0.675
tkt_0009395,2026-04-12,2026-04-14,acct_00595,Free,North America,Email,Bug,Normal,Product Support,Resolved,86,42.58,36,True,4.4,False,False,8,0,12,0.27
tkt_0009396,2026-04-15,2026-04-16,acct_03713,Enterprise,APAC,In App,Integration,Normal,Technical Support,Resolved,54,8.1,36,False,,False,False,8,63050.37,996,0.966
tkt_0009397,2026-04-15,2026-04-16,acct_02806,Starter,North America,Chat,Billing,Normal,Billing Operations,Resolved,72,11.77,36,False,,False,False,4,2515.4,93,0.302
tkt_0009398,2026-04-13,2026-04-14,acct_02808,Growth,North America,Phone,Performance,Normal,Technical Support,Resolved,26,19.87,36,False,4.3,False,False,9,22997.95,725,0.004
tkt_0009399,2026-04-13,2026-04-14,acct_02129,Starter,EMEA,Chat,Billing,High,Billing Operations,Resolved,52,13.52,12,True,,False,False,5,2610.57,883,0.252
tkt_0009400,2026-04-16,2026-04-17,acct_01509,Growth,North America,In App,Integration,Low,Technical Support,Resolved,42,16.72,72,False,5,False,False,5,13579.52,188,0.372
tkt_0009401,2026-04-13,2026-04-18,acct_02309,Free,EMEA,In App,Integration,Normal,Technical Support,Resolved,77,114.1,36,True,,False,True,11,0,1729,-0.004
tkt_0009402,2026-04-14,2026-04-15,acct_03226,Growth,North America,Email,Billing,Urgent,Billing Operations,Resolved,61,4.73,4,True,4.9,False,False,3,4276.31,736,0.461
tkt_0009403,2026-04-14,2026-04-15,acct_00976,Starter,APAC,Email,How To,Low,Customer Education,Resolved,77,8.47,72,False,5,False,False,8,2028.22,775,-0.163
tkt_0009404,2026-04-14,2026-04-16,acct_04351,Starter,EMEA,Email,Integration,High,Technical Support,Resolved,151,32.84,12,True,3.9,False,False,5,1168.98,1453,0.338
tkt_0009405,2026-04-15,2026-04-17,acct_01187,Starter,North America,Email,Performance,Urgent,Technical Support,Resolved,110,35.73,4,True,4.7,False,False,6,3210.32,212,0.101
tkt_0009406,2026-04-13,2026-04-14,acct_04783,Growth,APAC,Chat,How To,Normal,Customer Education,Resolved,40,23.39,36,False,,False,False,9,25280.99,1782,-0.266
tkt_0009407,2026-04-10,2026-04-11,acct_02203,Starter,APAC,Email,Integration,High,Technical Support,Resolved,32,19.21,12,True,,False,False,5,982.66,199,-0.504
tkt_0009408,2026-04-10,2026-04-11,acct_01052,Growth,EMEA,Email,How To,Normal,Customer Education,Resolved,38,2.59,36,False,5,False,False,4,5600.34,206,-0.694
tkt_0009409,2026-04-13,2026-04-14,acct_04176,Growth,EMEA,Email,Bug,Low,Product Support,Resolved,75,6.92,72,False,,False,False,8,11957.54,1690,-0.024
tkt_0009410,2026-04-13,2026-04-14,acct_02748,Starter,North America,Chat,Bug,Low,Product Support,Resolved,62,15.05,72,False,,False,False,9,3049.06,1567,0.348
tkt_0009411,2026-04-13,2026-04-14,acct_01860,Enterprise,North America,Chat,How To,Normal,Customer Education,Resolved,4,3.39,36,False,,False,False,9,82139.71,1072,-0.146
tkt_0009412,2026-04-14,2026-04-15,acct_00998,Starter,EMEA,In App,Bug,Normal,Product Support,Resolved,56,23.07,36,False,,False,True,9,1397.79,1220,-0.293
tkt_0009413,2026-04-11,2026-04-13,acct_01256,Starter,North America,Phone,Bug,Normal,Product Support,Resolved,219,26.33,36,False,,False,False,5,2627.68,592,0.147
tkt_0009414,2026-04-15,2026-04-16,acct_03430,Growth,APAC,Email,Integration,Normal,Technical Support,Resolved,90,8.33,36,False,,False,False,8,10032.31,437,0.8
tkt_0009415,2026-04-16,2026-04-17,acct_03546,Free,EMEA,Email,Integration,Normal,Technical Support,Resolved,138,17.86,36,False,4.5,False,False,7,0,168,0.669
tkt_0009416,2026-04-14,2026-04-15,acct_02622,Starter,North America,Email,How To,Urgent,Customer Education,Resolved,12,6.16,4,True,4.9,False,False,7,1628.82,1094,0.216
tkt_0009417,2026-04-12,2026-04-13,acct_03692,Free,North America,Email,Performance,High,Technical Support,Resolved,203,12.41,12,True,,True,False,8,0,55,-0.186
tkt_0009418,2026-04-14,2026-04-18,acct_02790,Starter,EMEA,Email,Integration,Normal,Technical Support,Resolved,70,75.03,36,True,3.2,False,False,8,1797.4,398,0.196
tkt_0009419,2026-04-14,2026-04-15,acct_02186,Starter,North America,Chat,How To,Normal,Customer Education,Resolved,118,7.23,36,False,,False,False,7,1694.56,767,-0.136
tkt_0009420,2026-04-13,2026-04-18,acct_04603,Starter,North America,In App,Performance,Urgent,Technical Support,Resolved,147,106.67,4,True,3.1,False,False,7,2349.77,1196,0.187
tkt_0009421,2026-04-09,2026-04-10,acct_03731,Growth,North America,In App,Billing,Normal,Billing Operations,Resolved,28,1.85,36,False,5,False,False,8,15735.57,1568,0.725
tkt_0009422,2026-04-12,2026-04-13,acct_02550,Starter,EMEA,Email,Account Access,High,Account Support,Resolved,26,7.86,12,False,5,False,False,3,1611.19,197,0.174
tkt_0009423,2026-04-14,2026-04-15,acct_02291,Growth,EMEA,Email,Integration,Normal,Technical Support,Resolved,31,13.67,36,False,,False,False,8,17403.6,608,-0.069
tkt_0009424,2026-04-11,2026-04-12,acct_00010,Free,EMEA,Email,How To,Low,Customer Education,Resolved,81,2.82,72,False,5,False,False,5,0,1248,0.672
tkt_0009425,2026-04-12,2026-04-13,acct_02373,Starter,APAC,Chat,Billing,Normal,Billing Operations,Resolved,115,7.55,36,False,,False,False,7,1000.03,873,0.027
tkt_0009426,2026-04-12,2026-04-13,acct_04205,Starter,North America,Chat,Bug,Normal,Product Support,Resolved,84,16.64,36,False,4.4,False,False,2,3223.56,1623,0.135
tkt_0009427,2026-04-13,2026-04-14,acct_05116,Starter,North America,In App,Bug,High,Product Support,Resolved,39,5.78,12,False,4.7,False,False,6,1040.47,1323,0.382
tkt_0009428,2026-04-16,2026-04-17,acct_00347,Growth,North America,Email,Integration,High,Technical Support,Resolved,21,4.95,12,False,4.1,False,False,7,13851.41,561,-0.048
tkt_0009429,2026-04-14,2026-04-15,acct_04582,Free,APAC,Phone,Billing,Low,Billing Operations,Resolved,42,7.6,72,False,5,False,False,6,0,206,0.218
tkt_0009430,2026-04-10,2026-04-11,acct_04022,Growth,North America,In App,Integration,Normal,Technical Support,Resolved,49,6.25,36,False,4.6,False,False,9,6003.8,724,-0.006
tkt_0009431,2026-04-12,2026-04-13,acct_00126,Free,North America,Chat,Performance,Low,Technical Support,Resolved,64,7.43,72,False,5,False,False,8,0,1352,1
tkt_0009432,2026-04-14,2026-04-16,acct_04060,Free,North America,Chat,Integration,Low,Technical Support,Resolved,87,27.69,72,False,,False,False,6,0,1521,0.338
tkt_0009433,2026-04-10,2026-04-11,acct_02452,Starter,North America,Email,How To,Low,Customer Education,Resolved,45,3.93,72,False,5,False,False,7,2714.21,1711,0.943
tkt_0009434,2026-04-16,2026-04-17,acct_00190,Starter,North America,Email,How To,Low,Customer Education,Resolved,17,12.48,72,False,5,False,True,7,869.91,319,-0.011
tkt_0009435,2026-04-13,2026-04-14,acct_01864,Growth,North America,In App,Billing,Low,Billing Operations,Resolved,9,11.57,72,False,,False,False,1,15725.56,262,0.262
tkt_0009436,2026-04-12,2026-04-13,acct_02875,Starter,North America,Phone,Integration,High,Technical Support,Resolved,89,21.9,12,True,5,False,False,9,2231.71,1374,0.231
tkt_0009437,2026-04-14,2026-04-15,acct_00574,Free,EMEA,In App,How To,Normal,Customer Education,Resolved,35,4.72,36,False,4.8,False,False,5,0,160,0.246
tkt_0009438,2026-04-16,2026-04-17,acct_02747,Growth,North America,Email,Bug,Low,Product Support,Resolved,103,11.71,72,False,4.8,False,False,8,11613.93,1046,0.218
tkt_0009439,2026-04-13,2026-04-16,acct_04969,Free,APAC,Email,Bug,Low,Product Support,Resolved,103,63.18,72,False,3.3,False,False,8,0,594,0.106
tkt_0009440,2026-04-16,2026-04-17,acct_04203,Growth,North America,Email,How To,Urgent,Customer Education,Resolved,8,3.25,4,False,4.7,False,False,8,5287.24,241,0.329
tkt_0009441,2026-04-17,2026-04-18,acct_00771,Free,APAC,Email,Integration,Low,Technical Support,Resolved,97,21.43,72,False,,False,False,5,0,757,0.561
tkt_0009442,2026-04-13,2026-04-14,acct_00485,Growth,EMEA,Phone,How To,Normal,Customer Education,Resolved,23,7.17,36,False,4.0,False,False,6,3916.38,110,0.093
tkt_0009443,2026-04-15,2026-04-16,acct_02847,Free,North America,Email,Billing,Normal,Billing Operations,Resolved,62,8.04,36,False,,False,False,1,0,1034,0.81
tkt_0009444,2026-04-17,2026-04-18,acct_02100,Starter,North America,Chat,Billing,High,Billing Operations,Resolved,34,5.99,12,False,,False,False,7,1319.98,21,-0.102
tkt_0009445,2026-04-13,2026-04-14,acct_03166,Growth,Latin America,In App,Bug,Normal,Product Support,Resolved,75,7.43,36,False,5,False,False,5,7033.33,905,0.181
tkt_0009446,2026-04-11,2026-04-13,acct_02572,Starter,North America,Phone,Bug,Normal,Product Support,Resolved,186,26.17,36,False,3.9,True,True,12,1454.19,1696,0.188
tkt_0009447,2026-04-17,2026-04-19,acct_04934,Starter,North America,In App,How To,Normal,Customer Education,Resolved,38,31.77,36,False,5,False,False,4,1629.66,1557,0.429
tkt_0009448,2026-04-17,2026-04-18,acct_04945,Free,North America,Email,Integration,High,Technical Support,Resolved,36,10.01,12,False,5,False,False,7,0,428,0.055
tkt_0009449,2026-04-14,2026-04-15,acct_00304,Starter,APAC,Email,Performance,Normal,Technical Support,Resolved,80,12.91,36,False,2.7,False,False,9,2014.48,605,0.558
tkt_0009450,2026-04-15,2026-04-16,acct_03859,Enterprise,EMEA,Chat,Performance,Low,Technical Support,Resolved,92,10.11,72,False,4.4,True,False,5,123442.88,122,0.159
tkt_0009451,2026-04-15,2026-04-16,acct_03180,Growth,North America,In App,How To,Normal,Customer Education,Resolved,23,18.35,36,False,4.8,False,False,7,14168.49,173,0.368
tkt_0009452,2026-04-19,2026-04-20,acct_00461,Enterprise,North America,Chat,Integration,High,Technical Support,Resolved,33,10.35,12,False,,False,False,6,52878.78,1430,0.555
tkt_0009453,2026-04-15,2026-04-16,acct_01519,Free,North America,Email,Integration,Normal,Technical Support,Resolved,46,7.81,36,False,4.3,False,True,9,0,558,0.219
tkt_0009454,2026-04-14,2026-04-15,acct_05117,Starter,APAC,Email,Bug,Normal,Product Support,Resolved,104,16.12,36,False,4.3,False,False,5,1596.7,343,0.712
tkt_0009455,2026-04-12,2026-04-13,acct_01041,Free,North America,In App,Integration,Normal,Technical Support,Resolved,40,12.29,36,False,5,False,False,6,0,84,0.371
